No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
223,223,전남,목포시,광주은행,용당동,061-276-3401,전라남도 목포시 영산로 302,126.3986971,34.8051768,정좌표
224,224,전남,순천시,광주은행,율촌산단지점,061-723-2185,전라남도 순천시 해룡면 율촌산단4로 13 테크노파크내,127.5797304,34.89788505,정좌표
225,225,전남,장성군,광주은행,장성,061-393-6465,전라남도 장성군 장성읍 영천로 168,126.7825238,35.30029532,정좌표
226,226,전남,장흥군,광주은행,장흥,061-863-8111,전라남도 장흥군 장흥읍 중앙로 19-1,126.9084271,34.67775564,정좌표
227,227,전남,무안군,광주은행,전남도청,061-285-2116,전라남도 무안군 삼향읍 오룡길 1,126.4642271,34.81622905,정좌표
228,228,전남,무안군,광주은행,전남영업부,061-283-2002,전라남도 무안군 삼향읍 후광대로 242,126.4581039,34.81397658,정좌표
229,229,전남,목포시,광주은행,하당,061-282-4011,전라남도 목포시 신흥로 50,126.4262055,34.80325961,정좌표
230,230,전남,나주시,광주은행,한전,061-331-4567,"전라남도 나주시 전력로 55, 2층",126.7844534,35.02636927,정좌표
231,231,전남,함평군,광주은행,함평,061-323-4433,전라남도 함평군 함평읍 광남길 75,126.5199275,35.06397803,정좌표
232,232,전남,해남군,광주은행,해남,061-536-3580,전라남도 해남군 해남읍 중앙1로 28,126.6057032,34.57106508,정좌표
233,233,전남,화순군,광주은행,화순,061-374-0051,전라남도 화순군 화순읍 자치샘로 48,126.986125,35.06103872,정좌표
234,234,전남,화순군,광주은행,화순전대병원(출),061-375-3200,전라남도 화순군 화순읍 서양로 322,127.0032199,35.06117757,정좌표
235,235,광주,북구,광주은행,각화동,062-264-2951,광주광역시 북구 동문대로 280,126.9353321,35.18735331,정좌표
236,236,광주,동구,광주은행,경양로,062-523-5910,광주광역시 동구 중앙로 358,126.9204462,35.16419382,정좌표
237,237,광주,동구,광주은행,계림,062-227-1236,광주광역시 동구 중앙로 240,126.9196682,35.15314422,정좌표
238,238,광주,서구,광주은행,광주시청,062-374-0601,"광주광역시 서구 내방로 111, 광주시청",126.8531731,35.15907204,정좌표
239,239,광주,동구,광주은행,금남로,062-223-3401,광주광역시 동구 금남로 201,126.914889,35.15083883,정좌표
240,240,광주,서구,광주은행,금호동,062-376-8326,광주광역시 서구 운천로 131,126.8565859,35.14466632,정좌표
241,241,광주,남구,광주은행,남구청(출),062-655-6776,광주광역시 남구 봉선로 1,126.9024487,35.13290738,정좌표
242,242,광주,서구,광주은행,농성동,062-365-2401,"광주광역시 서구 경열로 38, 2층",126.8900383,35.15089545,정좌표
243,243,광주,동구,광주은행,동구청(출),062-228-1600,광주광역시 동구 서남로 1,126.9232534,35.14567609,정좌표
244,244,광주,북구,광주은행,동림,062-513-8741,광주광역시 북구 북문대로 237번길,126.8661351,35.18660407,정좌표
245,245,광주,북구,광주은행,동운,062-528-2852,"광주광역시 북구 금호로 35, 3층",126.8896228,35.17234603,정좌표
246,246,광주,동구,광주은행,두암타운,062-266-9371,광주광역시 동구 갈마로 46,126.9354888,35.16151357,정좌표
247,247,광주,서구,광주은행,만호마재,062-682-4632,"광주광역시 서구 금화로 23, 2층",126.8513902,35.13226057,정좌표
248,248,광주,북구,광주은행,매곡동,062-574-0002,광주광역시 북구 서하로 104,126.8917424,35.18724593,정좌표
249,249,광주,서구,광주은행,매월동,062-654-3355,광주광역시 서구 매월4로 34,126.8597797,35.11574417,정좌표
250,250,광주,북구,광주은행,문화동,062-264-8191,광주광역시 북구 동문대로 116,126.9259925,35.17331499,정좌표
251,251,광주,동구,광주은행,문화전당,062-227-4221,"광주광역시 동구 서석로 42, 2층",126.9182201,35.14634183,정좌표
252,252,광주,북구,광주은행,문흥,062-267-4091,"광주광역시 북구 서하로 372, 2층",126.9206225,35.185778,정좌표
253,253,광주,남구,광주은행,백운동,062-652-0461,광주광역시 남구 봉선로13,126.9027526,35.13197336,정좌표
254,254,광주,동구,광주은행,법원,062-222-1166,광주광역시 동구 준법로 7-12,126.9347006,35.15115939,정좌표
255,255,광주,남구,광주은행,봉선동,062-671-2161,광주광역시 남구 봉선중앙로 81,126.9108464,35.1282258,정좌표
256,256,광주,남구,광주은행,봉선이마트,062-653-5885,광주광역시 남구 봉선로 198,126.9161064,35.12237662,정좌표
257,257,광주,북구,광주은행,북구청(출),062-524-0235,광주광역시 북구 우치로 77,126.9115915,35.17366519,정좌표
258,258,광주,남구,광주은행,빛고을건강타운(출),062-672-7677,"광주광역시 남구 덕남길 7,빛고을건강타운복지관 지하층",126.8954742,35.09992207,정좌표
259,259,광주,동구,광주은행,산수동,062-222-3181,"광주광역시 동구 필문대로 190, 2층",126.9310648,35.1539805,정좌표
260,260,광주,북구,광주은행,삼각,062-269-2141,"광주광역시 북구 설죽로 328, 2층",126.8993155,35.18866116,정좌표
261,261,광주,서구,광주은행,상무,062-381-4455,광주광역시 서구 상무시민로 75,126.8470736,35.15548996,정좌표
262,262,광주,서구,광주은행,상무버들,062-371-6996,광주광역시 서구 상일로 28,126.8632895,35.15819354,정좌표
263,263,광주,서구,광주은행,상무중앙,062-373-5050,"광주광역시 서구 시청로 26, 2층",126.8521588,35.15067295,정좌표
264,264,광주,서구,광주은행,서광주,062-362-4226,광주광역시 서구 상무대로 1071,126.8790908,35.15275145,정좌표
265,265,광주,서구,광주은행,서구청(출),062-363-6952,광주광역시 서구 경열로 33,126.8901122,35.15202863,정좌표
266,266,광주,남구,광주은행,서동,062-651-5531,광주광역시 남구 중앙로 87,126.9070787,35.14500957,정좌표
267,267,광주,광산구,광주은행,소촌동,062-941-4370,광주광역시 광산구 소촌로 146,126.7923319,35.15753493,정좌표
268,268,광주,광산구,광주은행,송정,062-944-0451,"광주광역시 광산구 송정로 13, 2층",126.7929942,35.13696879,정좌표
269,269,광주,광산구,광주은행,수완,062-952-7300,광주광역시 광산구 장신로 139,126.8253354,35.191042,정좌표
270,270,광주,광산구,광주은행,신가신창,062-952-9311,"광주광역시 광산구 신창로 69, 2층",126.836767,35.19146925,정좌표
271,271,광주,서구,광주은행,신세계,062-366-0045,광주광역시 서구 무진대로 904,126.8798734,35.16057548,정좌표
272,272,광주,북구,광주은행,신안동,062-529-0601,광주광역시 북구 자미로 45,126.9028962,35.1707316,정좌표
273,273,광주,서구,광주은행,쌍촌동,062-371-5731,광주광역시 서구 상무대로 928,126.8634381,35.15092769,정좌표
274,274,광주,남구,광주은행,양림동,062-676-0601,"광주광역시 남구 양림로 37, 광주기독병원 L층",126.9112508,35.13627885,정좌표
275,275,광주,북구,광주은행,양산동,062-572-4690,"광주광역시 북구 하서로 410, 3층",126.8747162,35.21147463,정좌표
276,276,광주,북구,광주은행,역전,062-521-8130,광주광역시 북구 경열로 255,126.9073599,35.16216372,정좌표
277,277,광주,서구,광주은행,염주,062-372-2091,광주광역시 서구 월드컵4강로 65,126.874377,35.14267771,정좌표
278,278,광주,동구,광주은행,영업부,062-239-5000,광주광역시 동구 제봉로 225,126.9128814,35.15482701,정좌표
279,279,광주,북구,광주은행,오치동(출),062-264-7101,광주광역시 북구 우치로 246,126.9054074,35.18677394,정좌표
280,280,광주,북구,광주은행,용봉,062-264-7671,광주광역시 북구 서방로 12,126.9142535,35.1732487,정좌표
281,281,광주,북구,광주은행,용봉북,062-528-6266,광주광역시 북구 용봉택지로 96,126.8970135,35.1781855,정좌표
282,282,광주,광산구,광주은행,운남동,062-955-4891,광주광역시 광산구 하남대로 290,126.8253478,35.17874411,정좌표
283,283,광주,북구,광주은행,운암동,062-521-2251,광주광역시 북구 북문대로 101,126.876035,35.17856833,정좌표
284,284,광주,광산구,광주은행,월곡동,062-953-0817,광주광역시 광산구 사암로 211,126.8079872,35.16337261,정좌표
285,285,광주,북구,광주은행,일곡동,062-572-8121,광주광역시 북구 설죽로 504,126.898455,35.20415925,정좌표
286,286,광주,북구,광주은행,임동,062-525-7541,"광주광역시 북구 경양로43, 2층",126.8969661,35.1638831,정좌표
287,287,광주,북구,광주은행,전남대학교,062-530-0700,광주광역시 북구 용봉로 77,126.9015827,35.17651747,정좌표
288,288,광주,동구,광주은행,전대병원,062-222-1713,광주광역시 동구 제봉로 42,126.9220918,35.14238383,정좌표
289,289,광주,동구,광주은행,조대병원(출),062-226-0441,광주광역시 동구 필문대로 365,126.9253941,35.13953544,정좌표
290,290,광주,동구,광주은행,조선대학교,062-232-3861,광주광역시 동구 필문대로 309,126.9291515,35.14074796,정좌표
291,291,광주,남구,광주은행,주월,062-361-1191,광주광역시 남구 대남대로 289,126.8958647,35.13797164,정좌표
292,292,광주,동구,광주은행,중부,062-223-5081,"광주시 동구 천변우로 339, 제일오피스텔 1층",126.9096039,35.15020671,정좌표
293,293,광주,남구,광주은행,진월동,062-672-5001,"광주광역시 남구 서문대로 665, 2층",126.8986233,35.11902695,정좌표
294,294,광주,북구,광주은행,첨단2산단,062-573-6123,"광주광역시 북구 첨단연신로 271, 107호",126.8590841,35.20657334,정좌표
295,295,광주,광산구,광주은행,첨단금융센터,062-971-5031,광주광역시 광산구 첨단중앙로 170,126.8421091,35.220445,정좌표
296,296,광주,광산구,광주은행,첨단월계,062-971-8911,"광주광역시 광산구 첨단중앙로 104, ACE빌딩 3층",126.8433324,35.2146222,정좌표
297,297,광주,광산구,광주은행,평동금융센터,062-945-2300,광주광역시 광산구 평동로913번길 58,126.773975,35.13063235,정좌표
298,298,광주,서구,광주은행,풍암동,062-681-1005,"광주광역시 서구 풍암중앙로 39, 4층",126.8786814,35.12517854,정좌표
299,299,광주,광산구,광주은행,하남공단1금융센터,062-951-1311,광주광역시 광산구 하남산단3번로 133-10,126.8089274,35.19054714,정좌표
300,300,광주,광산구,광주은행,하남공단2금융센터,062-955-0222,광주광역시 광산구 하남산단8번로 177,126.8152715,35.20966407,정좌표
301,301,광주,서구,광주은행,하남로,062-527-6494,"광주광역시 서구 하남대로 688, 2층",126.8679811,35.17152153,정좌표
302,302,광주,동구,광주은행,학동(출),062-229-0855,광주광역시 동구 남문로 698,126.9286345,35.13293899,정좌표
303,303,광주,동구,광주은행,학운동,062-227-4231,"광주광역시 동구 남문로678, 2층",126.9293691,35.13129124,정좌표
304,304,광주,광산구,광주은행,호남대학교(출),062-941-0670,광주광역시 광산구 어등대로 417,126.7691424,35.14871392,인근좌표
305,305,광주,서구,광주은행,화정,062-363-7580,"광주광역시 서구 화정로 259, GPLACE빌딩 3층",126.8849885,35.14810394,정좌표
306,306,광주,남구,광주은행,효천,062-675-1606,"광주광역시 남구 효우 2로 30, 2층",126.888851,35.10189634,정좌표
307,307,광주,광산구,광주은행,흑석사거리,062-959-6123,"광주광역시 광산구 풍영로 101번 안길 19-14, 3층",126.8088152,35.18069549,정좌표
308,308,서울,강남구,국민은행,개포동지점,02-3411-3341,서울 강남구 삼성로 36,127.0669286,37.48836099,정좌표
309,309,서울,강동구,국민은행,둔촌역지점,02-489-4162,서울 강동구 양재대로 1313 세왕빌딩,127.1340052,37.52373189,정좌표
310,310,서울,동작구,국민은행,남성역지점,02-537-4041,서울 동작구 사당로 234 호림빌딩,126.9735293,37.48321243,정좌표
312,312,서울,영등포구,국민은행,여의도영업부,02-2073-7114,서울 영등포구 국제금융로 8길 26,126.9278941,37.52086843,정좌표
313,313,서울,영등포구,국민은행,영등포지점,02-2675-0441,서울 영등포구 영등포로 208,126.9042952,37.51968248,정좌표
314,314,서울,종로구,국민은행,청계지점,02-2267-2173,서울 종로구 청계천로 199,126.9996946,37.56966571,정좌표
315,315,부산,기장군,국민은행,기장지점,051-722-4001,부산 기장군 차성동로 63,129.2162752,35.24341187,정좌표
316,316,인천,남동구,국민은행,구월북지점,032-439-8411,인천 남동구 구월로 212 힐캐슬프라자1층,126.7140281,37.4559925,정좌표
317,317,인천,남동구,국민은행,간석동지점,032-439-5441,인천 남동구 백범로 323,126.7140695,37.46378495,정좌표
318,318,인천,부평구,국민은행,부평종합금융센터,032-527-8005,인천 부평구 부평대로 60 현대해상부평사옥,126.7229871,37.49675214,정좌표
319,319,대구,중구,국민은행,대신동지점,053-252-9965,대구 중구 큰장로 134,128.5797583,35.87007394,정좌표
320,320,대구,동구,국민은행,방촌동지점,053-982-6501,대구 동구 등촌로 223,129.1335774,37.466081,정좌표
321,321,대구,북구,국민은행,노원동지점,053-354-7901,대구 북구 팔달로 197,128.5715943,35.8885356,정좌표
322,322,광주,동구,국민은행,광주종합금융센터,062-231-5500,광주 동구 금남로 204,126.9146923,35.15022238,정좌표
323,323,대전,중구,국민은행,대전은행동지점,042-253-8051,대전 중구 대종로 478,127.427306,36.32722352,정좌표
324,324,경기,안양시,국민은행,안양1번가,031-469-2273,경기 안양시 만안구 안양로 300,126.9215371,37.39912447,정좌표
325,325,경기,수원시,국민은행,파장동지점,031-248-0063,경기 수원시 장안구 파장로 72,126.9930354,37.30616209,정좌표
327,327,충북,청주시,국민은행,청주지점,043-252-3119 ,충북 청주시 상당구 상당로69번길 16,127.4895309,36.63471935,정좌표
328,328,충북,충주시,국민은행,충주지점,043-852-1353 ,충북 충주시 예성로 156,127.9335697,36.97077021,정좌표
329,329,충남,천안시,국민은행,천안지점,041-561-3211 ,충남 천안시 동남구 영성로 43,127.1501615,36.8022005,정좌표
330,330,전북,군산시,국민은행,나운동지점,063-465-2271 ,전북 군산시 대학로 331 한화생명빌딩 1층,126.6941982,35.96419411,정좌표
331,331,경북,영천시,국민은행,영천지점,054-333-0851 ,"경북 영천시 역전로 8, 삼구빌딩",128.9343501,35.96278618,정좌표
